,ID Artist,year,genre,duration,popularity
1702,564,2017,latin,228.2,0
1703,791,2017,pop,201.0,79
1704,199,2016,pop,251.088,75
1704,199,2016,dance/electronic,251.088,75
1705,158,2017,pop,216.896,1
1706,405,2017,rock,187.146,1
1707,597,2018,pop,214.265,68
1708,885,2017,pop,247.16,83
1708,885,2017,dance/electronic,247.16,83
1709,277,2017,pop,263.4,85
1710,615,2018,rock,299.96,81
1711,960,2016,hiphop,243.836,83
1711,960,2016,dance/electronic,243.836,83
1712,109,2017,pop,180.933,84
1712,109,2017,dance/electronic,180.933,84
1713,342,2017,hiphop,204.6,79
1713,342,2017,pop,204.6,79
1714,343,2017,hiphop,268.866,0
1714,343,2017,pop,268.866,0
1715,597,2017,pop,234.308,0
1716,747,2016,hiphop,208.12,75
1716,747,2016,pop,208.12,75
1717,540,2017,hiphop,231.546,77
1718,61,2017,hiphop,173.6,74
1718,61,2017,pop,173.6,74
1719,339,2017,hiphop,233.901,82
1719,339,2017,pop,233.901,82
1720,4,2017,hiphop,220.306,74
1721,76,2017,pop,203.0,0
1721,76,2017,dance/electronic,203.0,0
1722,1016,2017,pop,239.0,77
1722,1016,2017,dance/electronic,239.0,77
1723,409,2017,latin,189.029,53
1724,431,2016,hiphop,213.946,1
1724,431,2016,pop,213.946,1
1724,431,2016,dance/electronic,213.946,1
1725,747,2016,hiphop,291.893,75
1725,747,2016,pop,291.893,75
1726,1014,2017,pop,224.03,67
1726,1014,2017,dance/electronic,224.03,67
1727,960,2017,hiphop,190.677,0
1727,960,2017,dance/electronic,190.677,0
1728,77,2017,hiphop,238.586,69
1728,77,2017,pop,238.586,69
1729,543,2017,hiphop,182.706,81
1730,405,2017,rock,201.24,80
1731,764,2016,hiphop,177.184,76
1732,430,2017,hiphop,216.408,75
1732,430,2017,pop,216.408,75
1733,343,2017,hiphop,245.386,0
1733,343,2017,pop,245.386,0
1734,730,2017,hiphop,181.812,77
1735,190,2017,pop,198.853,80
1735,190,2017,folk/acoustic,198.853,80
1736,431,2017,hiphop,207.629,58
1736,431,2017,pop,207.629,58
1736,431,2017,dance/electronic,207.629,58
1737,405,2017,rock,204.346,1
1738,654,2017,pop,232.549,74
1738,654,2017,latin,232.549,74
1739,486,2017,hiphop,177.0,0
1740,811,2017,pop,186.112,69
1741,180,2017,pop,211.475,0
1742,107,2017,pop,186.026,62
1742,107,2017,dance/electronic,186.026,62
1743,52,2017,pop,200.104,57
1743,52,2017,dance/electronic,200.104,57
1744,748,2017,r&b,200.186,76
1745,115,2017,hiphop,212.027,4
1745,115,2017,pop,212.027,4
1745,115,2017,dance/electronic,212.027,4
1746,541,2017,hiphop,124.055,64
1747,875,2017,pop,211.853,76
1748,292,2017,pop,207.68,70
1748,292,2017,latin,207.68,70
1749,507,2017,hiphop,268.186,51
1750,486,2017,hiphop,185.946,0
1751,12,2017,hiphop,209.269,0
1752,999,2017,hiphop,119.133,83
1753,619,2017,hiphop,343.15,72
1753,619,2017,pop,343.15,72
1754,1004,2017,hiphop,276.333,67
1754,1004,2017,pop,276.333,67
1755,599,2017,pop,220.883,77
1755,599,2017,dance/electronic,220.883,77
1756,457,2017,pop,181.614,51
1756,457,2017,dance/electronic,181.614,51
1757,600,2016,pop,174.933,0
1757,600,2016,dance/electronic,174.933,0
1758,875,2017,pop,208.186,73
1759,228,2017,hiphop,194.896,67
1759,228,2017,pop,194.896,67
1759,228,2017,dance/electronic,194.896,67
1760,619,2017,hiphop,304.041,68
1760,619,2017,pop,304.041,68
1761,819,2017,pop,199.44,0
1762,343,2017,hiphop,225.52,63
1762,343,2017,pop,225.52,63
1763,925,2017,pop,197.64,73
1764,268,2017,pop,212.0,61
1765,163,2017,hiphop,223.962,59
1765,163,2017,pop,223.962,59
1766,748,2017,r&b,239.626,67
1767,1014,2017,pop,226.72,57
1767,1014,2017,dance/electronic,226.72,57
1768,255,2017,hiphop,204.173,72
1768,255,2017,pop,204.173,72
1769,733,2016,hiphop,220.293,81
1770,73,2017,pop,181.672,77
1770,73,2017,dance/electronic,181.672,77
1771,199,2017,pop,214.866,0
1771,199,2017,dance/electronic,214.866,0
1772,479,2017,pop,237.733,69
1773,1015,2016,set(),144.244,57
1774,157,2017,hiphop,223.413,79
1774,157,2017,pop,223.413,79
1774,157,2017,dance/electronic,223.413,79
1775,619,2017,hiphop,242.407,64
1775,619,2017,pop,242.407,64
1776,692,2017,pop,201.256,64
1777,584,2017,rock,193.613,61
1777,584,2017,pop,193.613,61
1778,579,2017,hiphop,220.454,74
1778,579,2017,pop,220.454,74
1779,385,2019,pop,217.296,47
1779,385,2019,dance/electronic,217.296,47
1780,530,2017,pop,204.502,1
1781,267,2017,hiphop,298.94,0
1781,267,2017,pop,298.94,0
1781,267,2017,r&b,298.94,0
1782,467,2017,pop,189.466,0
1783,1016,2016,pop,245.2,0
1783,1016,2016,dance/electronic,245.2,0
1784,30,2016,pop,230.226,76
1784,30,2016,r&b,230.226,76
1785,3,2017,hiphop,210.2,71
1785,3,2017,pop,210.2,71
1786,851,2016,pop,222.04,48
1786,851,2016,dance/electronic,222.04,48
1787,23,2017,rock,201.16,0
1788,518,2017,pop,264.011,0
1789,200,2017,pop,188.786,0
1789,200,2017,latin,188.786,0
1790,925,2017,pop,174.6,61
1791,928,2016,pop,269.186,78
1791,928,2016,r&b,269.186,78
1792,885,2017,pop,221.506,73
1792,885,2017,dance/electronic,221.506,73
1793,106,2017,hiphop,222.36,71
1793,106,2017,pop,222.36,71
1794,819,2017,pop,208.733,0
1795,73,2017,pop,181.812,53
1795,73,2017,dance/electronic,181.812,53
1796,182,2017,pop,223.503,68
1796,182,2017,dance/electronic,223.503,68
1797,149,2016,pop,225.983,78
1798,558,2017,pop,214.254,8
1798,558,2017,dance/electronic,214.254,8
1799,511,2017,pop,220.78,75
1799,511,2017,dance/electronic,220.78,75
1800,267,2018,hiphop,198.973,81
1800,267,2018,pop,198.973,81
1800,267,2018,r&b,198.973,81
1801,733,2018,hiphop,218.146,83
1802,685,2017,hiphop,172.8,80
1802,685,2017,pop,172.8,80
1803,343,2017,hiphop,268.866,75
1803,343,2017,pop,268.866,75
1804,272,2018,pop,184.56,78
1804,272,2018,dance/electronic,184.56,78
1805,464,2018,hiphop,239.835,84
1806,1017,2018,hiphop,184.732,80
1806,1017,2018,pop,184.732,80
1806,1017,2018,dance/electronic,184.732,80
1807,598,2018,pop,202.62,78
1807,598,2018,dance/electronic,202.62,78
1808,163,2018,hiphop,253.39,79
1808,163,2018,pop,253.39,79
1809,999,2018,hiphop,135.09,82
1810,57,2018,pop,205.92,77
1811,821,2018,hiphop,183.906,77
1812,157,2018,hiphop,214.846,81
1812,157,2018,pop,214.846,81
1812,157,2018,dance/electronic,214.846,81
1813,969,2018,hiphop,232.959,73
1813,969,2018,pop,232.959,73
1814,960,2018,hiphop,312.82,81
1814,960,2018,dance/electronic,312.82,81
1815,405,2018,rock,189.466,80
1816,259,2018,hiphop,212.5,76
1816,259,2018,pop,212.5,76
1816,259,2018,dance/electronic,212.5,76
1817,598,2018,pop,177.6,71
1817,598,2018,dance/electronic,177.6,71
1818,928,2018,pop,211.44,69
1818,928,2018,r&b,211.44,69
1819,109,2018,pop,200.185,86
1819,109,2018,dance/electronic,200.185,86
1820,619,2018,hiphop,276.147,75
1820,619,2018,pop,276.147,75
1821,199,2018,pop,222.653,71
1821,199,2018,dance/electronic,222.653,71
1822,267,2018,hiphop,238.614,77
1822,267,2018,pop,238.614,77
1822,267,2018,r&b,238.614,77
1823,10,2018,hiphop,179.404,42
1824,928,2018,pop,228.373,80
1824,928,2018,r&b,228.373,80
1825,673,2018,latin,417.92,76
1826,619,2018,hiphop,303.076,72
1826,619,2018,pop,303.076,72
1827,668,2019,latin,172.854,74
1828,999,2018,hiphop,166.605,82
1829,100,2018,pop,188.56,69
1829,100,2018,latin,188.56,69
1830,578,2017,hiphop,202.804,71
1830,578,2017,pop,202.804,71
1831,10,2018,hiphop,157.643,63
1832,431,2017,hiphop,207.629,58
1832,431,2017,pop,207.629,58
1832,431,2017,dance/electronic,207.629,58
1833,885,2018,pop,193.2,69
1833,885,2018,dance/electronic,193.2,69
1834,432,2018,hiphop,229.67,71
1834,432,2018,pop,229.67,71
1835,758,2018,hiphop,175.229,72
1835,758,2018,pop,175.229,72
1836,486,2018,hiphop,232.186,80
1837,557,2018,hiphop,204.746,69
1837,557,2018,pop,204.746,69
1838,430,2017,hiphop,187.521,64
1838,430,2017,pop,187.521,64
1839,57,2018,pop,197.546,78
1840,747,2018,hiphop,332.3,66
1840,747,2018,pop,332.3,66
1841,294,2018,set(),170.825,67
1842,239,2017,pop,156.6,74
1843,362,2018,pop,184.153,82
1843,362,2018,rock,184.153,82
1843,362,2018,dance/electronic,184.153,82
1844,811,2017,pop,197.993,78
1845,936,2018,pop,215.759,72
1845,936,2018,dance/electronic,215.759,72
1846,947,2017,rock,185.863,70
1846,947,2017,pop,185.863,70
1847,843,2018,pop,201.526,65
1847,843,2018,latin,201.526,65
1848,598,2017,pop,180.822,80
1848,598,2017,dance/electronic,180.822,80
1849,8,2018,pop,203.417,69
1850,561,2017,pop,163.216,0
1850,561,2017,dance/electronic,163.216,0
1851,530,2018,pop,245.453,62
1852,663,2017,hiphop,212.12,79
1852,663,2017,pop,212.12,79
1853,999,2018,hiphop,121.886,79
1854,587,2018,latin,184.72,69
1855,163,2018,hiphop,223.712,72
1855,163,2018,pop,223.712,72
1856,533,2018,hiphop,142.273,79
1857,457,2018,pop,194.407,70
1857,457,2018,dance/electronic,194.407,70
1858,228,2018,hiphop,194.68,59
1858,228,2018,pop,194.68,59
1858,228,2018,dance/electronic,194.68,59
1859,699,2018,latin,176.133,72
1860,180,2018,pop,200.853,72
1861,733,2018,hiphop,231.266,80
1862,121,2018,hiphop,181.263,73
1862,121,2018,pop,181.263,73
1863,289,2017,hiphop,221.013,72
1864,598,2018,pop,214.289,82
1864,598,2018,dance/electronic,214.289,82
1865,232,2018,pop,196.373,79
1866,180,2018,pop,180.493,67
1867,619,2018,hiphop,190.288,72
1867,619,2018,pop,190.288,72
1868,1001,2018,hiphop,237.24,68
1868,1001,2018,pop,237.24,68
1869,267,2018,hiphop,217.925,75
1869,267,2018,pop,217.925,75
1869,267,2018,r&b,217.925,75
1870,79,2018,hiphop,173.153,60
1870,79,2018,dance/electronic,173.153,60
1871,180,2018,pop,186.08,64
1872,755,2018,pop,221.653,1
1872,755,2018,latin,221.653,1
1873,102,2018,hiphop,173.799,75
1873,102,2018,pop,173.799,75
1874,564,2017,pop,173.72,62
1874,564,2017,latin,173.72,62
1875,629,2017,pop,196.489,65
1875,629,2017,dance/electronic,196.489,65
1876,761,2017,hiphop,215.064,63
1876,761,2017,pop,215.064,63
1876,761,2017,dance/electronic,215.064,63
1877,89,2018,dance/electronic,190.92,56
1878,282,2018,hiphop,213.993,72
1878,282,2018,pop,213.993,72
1878,282,2018,r&b,213.993,72
1879,216,2018,latin,200.48,71
1880,255,2018,hiphop,260.0,67
1880,255,2018,pop,260.0,67
1881,52,2018,pop,186.986,80
1881,52,2018,dance/electronic,186.986,80
1882,320,2018,rock,190.348,71
1882,320,2018,pop,190.348,71
1882,320,2018,dance/electronic,190.348,71
1883,398,2017,easylistening,302.146,72
1884,382,2017,pop,181.279,72
1884,382,2017,dance/electronic,181.279,72
1885,267,2018,hiphop,214.466,68
1885,267,2018,pop,214.466,68
1885,267,2018,r&b,214.466,68
1886,158,2018,pop,226.973,74
1887,573,2018,pop,214.253,54
1887,573,2018,dance/electronic,214.253,54
1888,268,2017,pop,217.946,78
1889,172,2018,pop,186.231,56
1889,172,2018,rock,186.231,56
1890,95,2018,pop,131.064,75
1890,95,2018,dance/electronic,131.064,75
1891,534,2018,hiphop,216.631,70
1891,534,2018,pop,216.631,70
1892,522,2018,pop,197.436,81
1892,522,2018,dance/electronic,197.436,81
1893,885,2018,pop,197.946,73
1893,885,2018,dance/electronic,197.946,73
1894,597,2018,pop,235.545,73
1895,495,2018,pop,201.707,73
1895,495,2018,r&b,201.707,73
1896,267,2018,hiphop,210.746,77
1896,267,2018,pop,210.746,77
1896,267,2018,r&b,210.746,77
1897,486,2017,hiphop,213.4,80
1898,733,2018,hiphop,221.44,77
1899,539,2019,hiphop,157.066,79
1899,539,2019,pop,157.066,79
1900,109,2019,pop,194.087,83
1900,109,2019,dance/electronic,194.087,83
1901,819,2019,pop,190.799,78
1902,57,2019,pop,178.626,83
1903,733,2019,hiphop,157.56,79
1904,359,2019,dance/electronic,202.093,84
1905,382,2018,pop,201.66,77
1905,382,2018,dance/electronic,201.66,77
1906,754,2019,pop,157.605,81
1906,754,2019,dance/electronic,157.605,81
1907,517,2018,pop,215.733,82
1908,596,2018,pop,217.466,79
1909,529,2019,pop,182.16,84
1910,431,2019,hiphop,169.303,60
1910,431,2019,pop,169.303,60
1910,431,2019,dance/electronic,169.303,60
1911,643,2019,hiphop,192.47,75
1911,643,2019,pop,192.47,75
1912,675,2019,hiphop,176.631,0
1913,507,2018,hiphop,228.759,77
1914,216,2019,latin,193.226,79
1915,28,2018,rock,169.353,82
1915,28,2018,pop,169.353,82
1915,28,2018,dance/electronic,169.353,82
1916,116,2019,pop,189.052,1
1917,685,2019,hiphop,205.803,68
1917,685,2019,pop,205.803,68
1918,608,2019,pop,152.913,75
1918,608,2019,dance/electronic,152.913,75
1919,277,2019,pop,161.746,63
1920,960,2018,hiphop,312.82,81
1920,960,2018,dance/electronic,312.82,81
1921,576,2019,pop,169.813,0
1921,576,2019,dance/electronic,169.813,0
1922,518,2019,pop,202.192,80
1923,259,2019,hiphop,212.5,70
1923,259,2019,pop,212.5,70
1923,259,2019,dance/electronic,212.5,70
1924,12,2018,hiphop,179.449,73
1925,799,2019,hiphop,126.446,71
1925,799,2019,pop,126.446,71
1925,799,2019,r&b,126.446,71
1926,542,2019,hiphop,131.24,78
1927,785,2019,pop,252.906,69
1928,109,2018,pop,200.185,86
1928,109,2018,dance/electronic,200.185,86
1929,576,2019,pop,178.48,77
1929,576,2019,dance/electronic,178.48,77
1930,539,2019,hiphop,113.0,76
1930,539,2019,pop,113.0,76
1931,609,2018,hiphop,180.522,78
1931,609,2018,pop,180.522,78
1932,733,2019,hiphop,149.546,79
1933,262,2019,pop,202.333,57
1934,12,2018,hiphop,189.486,75
1935,399,2019,hiphop,131.213,72
1935,399,2019,pop,131.213,72
1936,711,2019,hiphop,256.971,72
1936,711,2019,latin,256.971,72
1936,711,2019,dance/electronic,256.971,72
1937,267,2019,hiphop,205.426,76
1937,267,2019,pop,205.426,76
1937,267,2019,r&b,205.426,76
1938,539,2019,hiphop,114.893,71
1938,539,2019,pop,114.893,71
1939,86,2018,latin,210.367,77
1940,732,2019,hiphop,166.56,78
1941,464,2019,hiphop,240.05,53
1942,4,2018,hiphop,288.624,78
1943,1009,2019,hiphop,200.106,69
1943,1009,2019,pop,200.106,69
1944,53,2019,latin,301.714,76
1945,158,2019,pop,207.038,65
1946,324,2019,hiphop,195.637,69
1946,324,2019,pop,195.637,69
1947,163,2018,hiphop,183.527,73
1947,163,2018,pop,183.527,73
1948,57,2019,pop,190.44,76
1949,223,2019,hiphop,241.293,78
1950,70,2018,pop,187.436,7
1951,268,2019,pop,183.29,79
1952,1008,2019,hiphop,214.203,61
1953,157,2019,hiphop,229.184,73
1953,157,2019,pop,229.184,73
1953,157,2019,dance/electronic,229.184,73
1954,277,2019,pop,189.733,66
1955,163,2019,hiphop,200.889,73
1955,163,2019,pop,200.889,73
1956,860,2019,hiphop,196.266,64
1956,860,2019,dance/electronic,196.266,64
1957,948,2019,pop,209.438,78
1958,57,2019,pop,186.106,77
1959,86,2019,latin,250.533,81
1960,70,2019,pop,183.026,4
1961,713,2018,pop,238.2,74
1961,713,2018,latin,238.2,74
1962,411,2019,hiphop,213.593,80
1963,568,2019,pop,266.086,70
1963,568,2019,latin,266.086,70
1964,495,2018,pop,229.412,70
1964,495,2018,r&b,229.412,70
1965,125,2018,hiphop,129.264,1
1966,215,2019,hiphop,163.32,72
1967,22,2019,hiphop,190.537,69
1967,22,2019,dance/electronic,190.537,69
1968,109,2019,pop,193.143,75
1968,109,2019,dance/electronic,193.143,75
1969,151,2019,pop,229.773,35
1970,991,2019,hiphop,177.185,64
1970,991,2019,dance/electronic,177.185,64
1971,458,2019,pop,183.0,71
1972,8,2019,pop,157.492,1
1973,73,2019,pop,157.202,71
1973,73,2019,dance/electronic,157.202,71
1974,970,2019,hiphop,154.447,80
1975,66,2019,set(),154.447,57
1976,264,2018,rock,177.666,78
1976,264,2018,pop,177.666,78
1977,829,2019,pop,205.653,64
1977,829,2019,dance/electronic,205.653,64
1978,610,2019,hiphop,199.427,69
1978,610,2019,pop,199.427,69
1978,610,2019,r&b,199.427,69
1979,53,2019,latin,258.8,75
1980,790,2019,pop,174.444,69
1980,790,2019,dance/electronic,174.444,69
1981,481,2019,hiphop,201.787,74
1981,481,2019,pop,201.787,74
1981,481,2019,r&b,201.787,74
1982,809,2019,latin,225.933,71
1983,733,2018,hiphop,231.266,80
1984,277,2019,pop,206.186,64
1985,522,2019,pop,162.582,2
1985,522,2019,dance/electronic,162.582,2
1986,399,2019,hiphop,136.568,69
1986,399,2019,pop,136.568,69
1987,702,2018,rock,190.946,80
1988,598,2019,pop,181.823,73
1988,598,2019,dance/electronic,181.823,73
1989,791,2019,pop,202.204,73
1990,679,2020,world/traditional,240.081,57
1990,679,2020,hiphop,240.081,57
1991,678,2019,pop,193.837,71
1991,678,2019,r&b,193.837,71
1992,450,2019,pop,188.64,63
1992,450,2019,dance/electronic,188.64,63
1993,733,2019,hiphop,174.96,1
1994,458,2019,pop,181.026,79
1995,875,2019,pop,178.426,78
1996,118,2019,hiphop,200.593,69
1996,118,2019,country,200.593,69
1997,791,2019,pop,171.029,75
1998,733,2019,hiphop,215.28,85
